,ip_address,whois_date,last_analysis_date,reputation,as_owner,country,asn,image,processed_date,target_geo_country,_id,last_analysis_stats.harmless,last_analysis_stats.malicious,last_analysis_stats.suspicious,last_analysis_stats.undetected,last_analysis_stats.timeout,total_votes.harmless,total_votes.malicious
386,173.194.22.169,2023-02-11 03:58:44,2023-02-11 03:55:59,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abcc,84,0,0,5,0,0,0
387,173.194.22.40,2023-01-27 06:48:05,2023-01-27 06:43:30,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abcd,77,0,0,11,0,0,0
388,173.194.51.102,2023-02-15 10:27:56,2023-02-15 10:23:54,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abce,87,0,0,0,0,0,0
389,173.194.59.42,2023-01-26 21:28:26,2023-02-12 14:12:16,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abcf,80,0,0,8,0,0,0
390,173.222.144.17,,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd0,87,0,0,0,0,0,0
391,175.41.187.144,,2023-02-27 04:50:36,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd1,87,0,0,0,0,0,0
392,18.136.166.61,2021-03-04 19:57:55,2023-02-10 04:02:55,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd2,76,0,0,12,0,0,0
393,18.136.178.185,2020-02-27 21:03:53,2023-02-15 13:41:09,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd3,87,0,0,0,0,0,0
394,18.136.234.192,2021-03-18 15:43:16,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd4,87,0,0,0,0,0,0
395,18.136.245.210,2020-12-12 15:31:35,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd5,87,0,0,0,0,0,0
396,18.136.42.214,2021-08-21 14:52:02,2023-02-27 12:43:39,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd6,74,0,0,14,0,0,0
397,18.136.43.67,2021-04-04 19:23:48,2023-02-28 11:59:59,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd7,87,0,0,0,0,0,0
398,18.136.57.60,2021-03-01 19:00:02,2023-02-26 15:59:50,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd8,74,0,0,14,0,0,0
399,18.136.86.75,,2023-02-17 15:02:18,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abd9,87,0,0,0,0,0,0
400,18.138.223.207,,2022-10-05 02:31:42,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abda,87,0,0,0,0,0,0
401,18.138.63.83,2021-09-11 08:18:39,2023-02-18 08:51:48,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abdb,87,0,0,0,0,0,0
402,18.138.86.105,2020-02-03 22:40:37,2023-02-28 15:41:25,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abdc,82,0,0,6,0,0,0
403,18.138.88.59,2021-04-08 02:54:49,2023-02-20 09:58:40,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abdd,87,0,0,0,0,0,0
404,18.139.14.156,,2023-02-17 14:43:58,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abde,87,0,0,0,0,0,0
405,18.139.27.82,2020-09-11 20:06:16,2023-02-28 00:29:57,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abdf,87,0,0,0,0,0,0
406,18.140.168.176,2021-03-29 19:41:23,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe0,87,0,0,0,0,0,0
407,18.140.218.3,2020-09-29 22:50:31,2023-02-18 17:45:15,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe1,87,0,0,0,0,0,0
408,18.140.28.233,2021-06-05 09:06:36,2022-09-29 10:03:13,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe2,82,0,0,7,0,0,0
409,18.140.39.47,,2023-02-26 20:30:37,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe3,87,0,0,0,0,0,0
410,18.141.157.191,2021-07-03 16:13:04,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe4,87,0,0,0,0,0,0
411,18.141.245.52,,2022-10-22 14:47:02,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe5,87,0,0,0,0,0,0
412,18.141.43.183,,2023-02-18 19:12:49,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe6,87,0,0,0,0,0,0
413,18.141.61.240,2020-12-11 17:28:15,2023-02-27 16:36:47,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe7,87,0,0,0,0,0,0
414,18.141.80.142,2021-08-27 09:51:55,2023-02-27 20:00:32,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe8,87,0,0,0,0,0,0
415,18.142.135.199,2020-12-12 18:59:38,2023-02-05 21:17:48,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abe9,74,0,0,14,0,0,0
416,18.142.153.182,,2023-02-22 00:00:19,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abea,87,0,0,0,0,0,0
417,18.142.190.135,2020-12-12 21:05:13,2023-02-28 12:42:32,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abeb,87,0,0,0,0,0,0
418,18.142.201.37,,2023-02-19 21:24:49,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abec,87,0,0,0,0,0,0
419,18.143.21.177,,2023-02-26 09:48:31,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abed,87,0,0,0,0,0,0
420,180.87.173.16,2023-02-11 20:13:43,2023-02-23 00:30:47,0,AS6453,IN,6453,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abee,73,0,0,15,0,0,0
421,184.26.21.9,,,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abef,87,0,0,0,0,0,0
422,184.27.122.40,2021-07-15 21:37:19,2023-02-26 14:53:40,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf0,76,0,0,12,0,0,0
423,184.27.122.48,2021-09-08 00:18:09,2023-02-26 14:53:40,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf1,74,0,0,14,0,0,0
424,184.27.123.152,2021-08-11 00:25:36,2023-02-26 01:16:02,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf2,74,0,0,14,0,0,0
425,184.28.53.99,2023-02-17 00:15:39,2023-02-17 00:14:30,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf3,87,0,0,0,0,0,0
426,184.31.4.201,,2023-02-21 01:16:04,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf4,74,0,0,14,0,0,0
427,184.31.4.207,,2023-02-20 13:52:35,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf5,87,0,0,0,0,0,0
428,184.31.4.239,,2023-02-14 08:11:54,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf6,74,0,0,14,0,0,0
429,184.31.5.103,,2022-11-28 08:44:01,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf7,87,0,0,0,0,0,0
430,184.31.5.164,,2023-02-27 19:52:52,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf8,79,0,0,9,0,0,0
431,184.31.5.52,2021-09-12 10:01:14,2023-02-28 09:08:11,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abf9,80,0,0,8,0,0,0
432,184.50.97.221,2021-09-06 11:24:49,2023-02-27 19:52:53,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abfa,79,0,0,9,0,0,0
433,184.87.193.72,,2023-02-27 17:27:57,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abfb,87,0,0,0,0,0,0
434,184.87.193.74,2021-01-27 15:01:47,2023-02-28 15:37:46,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abfc,79,0,0,9,0,0,0
435,184.87.193.79,2020-12-10 05:17:07,2023-02-26 20:13:05,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abfd,87,0,0,0,0,0,0
436,184.87.193.86,2020-07-25 07:32:51,2023-02-28 15:05:11,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abfe,79,0,0,9,0,0,0
437,184.87.200.27,,2023-02-02 22:38:22,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6abff,79,0,0,9,0,0,0
438,184.87.202.204,,2023-01-18 17:05:03,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac00,87,0,0,0,0,0,0
439,185.200.117.142,2021-08-03 23:26:44,2022-10-25 21:16:26,0,M247 Europe SRL,SG,9009,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac01,76,0,0,12,0,0,0
440,188.42.147.139,2022-11-02 05:29:14,2022-11-02 05:25:28,0,SERVERS-COM,LU,7979,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac02,87,0,0,0,0,0,0
441,188.42.147.158,2022-11-02 05:59:20,2022-11-02 05:59:14,0,SERVERS-COM,LU,7979,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac03,87,0,0,0,0,0,0
442,188.42.147.32,2022-11-10 11:49:38,2022-11-10 11:49:36,0,SERVERS-COM,LU,7979,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac04,87,0,0,0,0,0,0
443,188.42.84.162,2023-02-15 06:03:14,2023-02-26 16:40:54,0,SERVERS-COM,LU,7979,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac05,87,0,0,0,0,0,0
444,192.166.246.143,2021-03-12 16:11:54,,0,PacketHub S.A.,SG,147049,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac06,87,0,0,0,0,0,0
445,192.166.246.41,,,0,PacketHub S.A.,SG,147049,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac07,87,0,0,0,0,0,0
446,194.233.94.209,,,0,Contabo Asia Private Limited,SG,141995,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac08,87,0,0,0,0,0,0
447,199.184.145.161,2022-07-29 00:45:49,,0,DOSARREST,US,19324,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac09,78,0,0,10,0,0,0
448,20.157.117.5,2023-01-17 00:08:25,2023-02-11 23:27:35,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8069,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac0a,87,0,0,0,0,0,0
449,20.190.163.18,2023-02-04 00:13:05,2023-02-27 09:47:56,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac0b,78,0,0,10,0,0,0
450,20.190.163.20,2023-02-05 12:33:17,2023-02-28 06:54:52,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac0c,79,0,0,9,0,0,0
451,20.190.163.29,2023-02-22 13:02:58,2023-02-23 12:53:42,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac0d,80,0,0,8,0,0,0
452,20.197.107.0,2022-03-21 15:08:08,,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac0e,87,0,0,0,0,0,0
453,20.198.162.76,2023-02-04 00:16:47,2023-02-22 00:11:05,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac0f,77,0,0,11,0,0,0
454,20.212.128.44,2022-08-03 09:44:43,,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac10,87,0,0,0,0,0,0
455,20.212.96.199,2023-02-07 23:22:07,2023-02-25 00:40:27,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac11,74,0,0,14,0,0,0
456,20.43.132.130,2023-02-12 18:54:30,2023-02-12 18:49:17,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac12,80,0,0,8,0,0,0
457,20.43.150.84,2023-02-16 05:59:22,2023-02-16 05:54:16,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac13,74,0,0,14,0,0,0
458,20.44.239.154,2023-02-24 15:56:29,2023-02-27 22:22:53,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac14,74,0,0,14,0,0,0
459,202.156.3.37,,2022-10-08 15:09:51,0,Starhub Ltd,SG,55430,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac15,87,0,0,0,0,0,0
460,202.165.107.53,2021-09-11 19:49:01,2023-02-27 21:37:12,0,internet content provider,SG,56173,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac16,78,0,0,10,0,0,0
461,202.166.127.86,2020-01-31 23:47:17,,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac17,87,0,0,0,0,0,0
462,202.166.20.198,,2023-01-24 20:24:59,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac18,87,0,0,0,0,0,0
463,202.65.240.210,2019-08-03 15:16:29,,0,MobileOne Ltd. MobileInternet Service Provider Singapore,SG,4773,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac19,87,0,0,0,0,0,0
464,203.116.175.106,2023-02-15 11:27:38,2023-02-15 11:26:32,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac1a,79,0,0,9,0,0,0
465,203.116.175.107,2023-01-30 23:17:06,2023-01-30 23:16:00,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac1b,87,0,0,0,0,0,0
466,203.116.175.112,2023-01-28 12:56:12,2023-02-25 22:16:53,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac1c,79,0,0,9,0,0,0
467,203.116.175.114,2023-02-09 16:20:56,2023-02-21 13:43:18,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac1d,87,0,0,0,0,0,0
468,203.116.175.115,2023-02-15 13:59:22,2023-02-15 13:58:16,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac1e,79,0,0,9,0,0,0
469,203.116.175.122,2023-01-28 20:09:04,2023-02-24 09:10:48,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac1f,87,0,0,0,0,0,0
470,203.116.175.128,2023-02-08 15:15:41,2023-02-28 01:11:12,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac20,87,0,0,0,0,0,0
471,203.116.175.136,2023-02-05 11:44:50,2023-02-25 15:54:02,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac21,79,0,0,9,0,0,0
472,203.116.175.137,2023-02-23 15:13:18,2023-02-23 15:12:13,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac22,79,0,0,9,0,0,0
473,203.116.175.152,2023-02-11 11:16:56,2023-02-25 15:54:02,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac23,79,0,0,9,0,0,0
474,203.116.175.155,2023-02-12 17:15:49,2023-02-24 11:39:16,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac24,87,0,0,0,0,0,0
475,203.116.175.163,2023-02-07 13:40:15,2023-02-14 11:03:29,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac25,87,0,0,0,0,0,0
476,203.116.175.17,2023-02-09 14:44:10,2023-02-27 17:36:22,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac26,73,0,0,15,0,0,0
477,203.116.175.170,2023-02-15 11:27:38,2023-02-24 16:51:38,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac27,79,0,0,9,0,0,0
478,203.116.175.171,2023-02-14 18:14:48,2023-02-26 19:54:42,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac28,87,0,0,0,0,0,0
479,203.116.175.25,2023-02-11 14:48:41,2023-02-27 08:50:29,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac29,80,0,0,8,0,0,0
480,203.116.175.32,2023-02-26 19:27:36,2023-02-26 19:26:30,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac2a,87,0,0,0,0,0,0
481,203.116.175.43,2022-12-09 00:33:52,2022-12-21 10:52:58,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac2b,80,0,0,8,0,0,0
482,203.116.175.81,2023-01-29 22:21:44,2023-02-27 17:05:03,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac2c,87,0,0,0,0,0,0
483,203.116.188.216,2023-02-01 21:34:12,2023-02-26 22:28:22,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac2d,87,0,0,0,0,0,0
484,203.117.18.46,,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac2e,87,0,0,0,0,0,0
485,203.117.35.17,2022-02-14 01:08:31,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac2f,87,0,0,0,0,0,0
486,203.117.89.32,2021-06-01 23:44:05,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac30,87,0,0,0,0,0,0
487,203.118.0.108,2022-06-26 10:02:11,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac31,87,0,0,0,0,0,0
488,203.126.101.22,2023-01-13 13:12:50,2023-01-13 13:10:57,0,SingNet,SG,3758,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac32,87,0,0,0,0,0,0
489,203.205.155.101,2022-10-08 08:02:46,2022-10-08 08:02:41,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac33,87,0,0,0,0,0,0
490,203.205.155.79,2023-02-06 01:16:31,2023-02-24 10:07:49,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac34,74,0,0,14,0,0,0
491,203.205.159.17,2022-11-24 10:04:42,2022-11-24 10:04:37,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac35,87,0,0,0,0,0,0
492,203.205.159.23,2022-05-27 14:04:01,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac36,87,0,0,0,0,0,0
493,204.246.164.112,2023-01-30 12:30:48,2023-02-27 14:46:13,0,AMAZON-02,US,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac37,80,0,0,8,0,0,0
494,209.85.228.10,2023-01-23 17:17:04,2023-02-12 15:16:22,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac38,87,0,0,0,0,0,0
495,210.10.5.13,,,0,Simba Telecom Pte Ltd,SG,4817,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac39,87,0,0,0,0,0,0
496,210.10.7.13,,,0,Simba Telecom Pte Ltd,SG,4817,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac3a,87,0,0,0,0,0,0
497,218.212.62.147,,,0,Starhub Ltd,SG,55430,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac3b,87,0,0,0,0,0,0
498,219.74.135.239,2021-04-21 20:42:04,,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac3c,87,0,0,0,0,0,0
499,219.75.18.254,2020-12-15 04:29:22,,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac3d,87,0,0,0,0,0,0
500,23.106.127.165,2023-02-23 16:09:19,2023-02-27 21:48:56,0,Leaseweb Asia Pacific pte. ltd.,SG,59253,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac3e,76,0,0,12,0,0,0
501,23.106.249.200,2021-08-29 21:25:36,2023-02-28 02:31:16,-1,Leaseweb Asia Pacific pte. ltd.,SG,59253,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac3f,74,0,0,14,0,0,1
502,23.108.101.160,2023-02-14 12:24:10,2023-02-24 15:07:29,0,Leaseweb Asia Pacific pte. ltd.,SG,59253,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac40,79,0,0,9,0,0,0
503,23.15.110.65,,2023-02-28 00:46:03,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac41,87,0,0,0,0,0,0
504,23.15.147.56,2021-04-26 16:58:51,,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcf713e42d63ee6ac42,87,0,0,0,0,0,0
505,23.15.98.69,,2023-02-21 20:55:11,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac43,87,0,0,0,0,0,0
506,23.195.120.232,2022-10-11 18:04:51,2022-10-23 15:49:00,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac44,87,0,0,0,0,0,0
507,23.195.120.25,2022-11-05 16:45:41,2023-02-21 15:37:34,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac45,74,0,0,14,0,0,0
508,23.195.121.150,2022-10-31 11:28:55,2023-02-27 01:16:36,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac46,74,0,0,14,0,0,0
509,23.195.121.65,,,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac47,87,0,0,0,0,0,0
510,23.195.152.208,2021-08-26 17:50:20,2023-02-24 10:08:36,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac48,87,0,0,0,0,0,0
511,23.199.241.249,2021-06-29 18:06:50,,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac49,87,0,0,0,0,0,0
512,23.200.24.10,2021-09-16 11:34:04,2023-02-19 00:00:09,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac4a,80,0,0,8,0,0,0
513,23.200.24.27,2021-09-10 01:41:31,2023-02-27 23:25:07,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac4b,79,0,0,9,0,0,0
514,23.200.24.43,2021-09-07 17:33:19,2023-02-27 09:40:11,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac4c,80,0,0,8,0,0,0
515,23.200.24.50,2021-09-08 01:22:49,2023-02-22 23:56:13,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac4d,79,0,0,9,0,0,0
516,23.200.24.66,2021-08-12 12:46:16,2023-02-28 18:50:17,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac4e,74,0,0,14,0,0,0
